team,lineup,minutes,goals_for,goals_against,stints,net_goals,net_per_min,gf_per_min,ga_per_min
France,"('France_p2', 'France_p4', 'France_p6', 'France_p8')",10.460863816,10,19,6,-9,-0.8603496000238916,0.9559440000265462,1.8162936000504377
France,"('France_p2', 'France_p4', 'France_p7', 'France_p8')",28.471259043,42,36,10,6,0.2107388363450394,1.4751718544152759,1.2644330180702363
France,"('France_p2', 'France_p5', 'France_p6', 'France_p7')",38.298824743,53,51,15,2,0.052220923577179654,1.3838544747952608,1.3316335512180812
France,"('France_p2', 'France_p5', 'France_p6', 'France_p8')",26.977729191999998,49,36,10,13,0.48187895680467546,1.8163129910330076,1.334434034228332
France,"('France_p2', 'France_p5', 'France_p7', 'France_p8')",21.326594700999998,37,32,7,5,0.23444905621831655,1.7349230160155424,1.5004739597972259
France,"('France_p2', 'France_p6', 'France_p7', 'France_p9')",21.607498904,38,33,7,5,0.231401145602946,1.7586487065823895,1.5272475609794436
France,"('France_p2', 'France_p6', 'France_p8', 'France_p9')",16.436700238,21,20,9,1,0.06083946202827867,1.277628702593852,1.2167892405655734
France,"('France_p3', 'France_p4', 'France_p5', 'France_p9')",14.466043503,26,23,6,3,0.20738220504990557,1.797312443765848,1.5899302387159426
France,"('France_p4', 'France_p5', 'France_p6', 'France_p9')",33.043120279,48,65,11,-17,-0.5144792579048313,1.4526473164371705,1.9671265743420017
France,"('France_p4', 'France_p5', 'France_p7', 'France_p9')",16.190861467,22,29,6,-7,-0.4323426529383447,1.3587911949490834,1.7911338478874281
France,"('France_p4', 'France_p5', 'France_p8', 'France_p9')",13.146581578,20,19,5,1,0.07606540103728858,1.5213080207457714,1.445242619708483
France,"('France_p4', 'France_p7', 'France_p8', 'France_p9')",42.503741733,65,60,14,5,0.11763670199694416,1.5292771259602742,1.41164042396333
France,"('France_p5', 'France_p7', 'France_p8', 'France_p9')",16.432828913,26,28,7,-2,-0.12170758976367126,1.5821986669277264,1.7039062566913976
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p3')",27.550582339,39,38,7,1,0.03629687342704266,1.4155780636546638,1.3792811902276212
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p4')",38.620540936,61,47,15,14,0.3625013959074289,1.5794703678823687,1.21696897197494
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p5')",22.442522449000002,44,42,6,2,0.08911654224898041,1.960563929477569,1.8714473872285886
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p7')",17.387149405,21,22,7,-1,-0.057513740562465714,1.20778855181178,1.2653022923742456
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p9')",26.604315630000002,43,33,12,10,0.37587886638676143,1.6162791254630742,1.2404002590763128
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p10', 'Great.Britain_p12', 'Great.Britain_p2')",20.68874368,26,32,9,-6,-0.2900127766482145,1.256722032142263,1.5467348087904773
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p10', 'Great.Britain_p3', 'Great.Britain_p4')",23.505102727,50,31,8,19,0.8083351185772505,2.1271976804664487,1.3188625618891983
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p10', 'Great.Britain_p3', 'Great.Britain_p5')",29.047958799,26,34,8,-8,-0.2754066148109314,0.8950714981355272,1.1704781129464588
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p10', 'Great.Britain_p3', 'Great.Britain_p7')",28.019496396999998,60,42,9,18,0.642409832959283,2.1413661098642764,1.4989562769049936
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p10', 'Great.Britain_p3', 'Great.Britain_p9')",10.34823265,19,14,5,5,0.4831742935350415,1.8360623154331577,1.352888021898116
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p10', 'Great.Britain_p4', 'Great.Britain_p5')",16.367248699,28,23,6,5,0.30548811788419195,1.710733460151475,1.405245342267283
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p10', 'Great.Britain_p4', 'Great.Britain_p7')",17.192544056,28,18,7,10,0.5816474843646026,1.628612956220887,1.0469654718562846
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p10', 'Great.Britain_p4', 'Great.Britain_p9')",36.866471052,79,54,12,25,0.678122947128235,2.1428685129252223,1.4647455657969874
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p10', 'Great.Britain_p5', 'Great.Britain_p6')",12.742117588,20,18,2,2,0.1569597820917551,1.569597820917551,1.412638038825796
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p10', 'Great.Britain_p5', 'Great.Britain_p7')",36.629636814,51,56,15,-5,-0.13650148991073205,1.3923151970894667,1.528816687000199
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p10', 'Great.Britain_p5', 'Great.Britain_p8')",54.433585098,84,84,14,0,0.0,1.5431649384983523,1.5431649384983523
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p10', 'Great.Britain_p5', 'Great.Britain_p9')",22.491613562,24,32,9,-8,-0.3556881313982803,1.067064394194841,1.4227525255931213
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p10', 'Great.Britain_p7', 'Great.Britain_p9')",27.897475689,49,39,8,10,0.35845537106939784,1.7564313182400493,1.3979759471706514
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p11', 'Great.Britain_p12', 'Great.Britain_p2')",28.92464248,50,43,10,7,0.2420081771050468,1.72862983646462,1.4866216593595731
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p11', 'Great.Britain_p12', 'Great.Britain_p6')",4.133332324,12,5,2,7,1.693548800650465,2.9032265154007972,1.2096777147503321
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p11', 'Great.Britain_p12', 'Great.Britain_p7')",14.653384381,24,25,4,-1,-0.06824362031317685,1.6378468875162444,1.7060905078294213
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p11', 'Great.Britain_p12', 'Great.Britain_p8')",35.027158057,59,45,10,14,0.3996898628549218,1.6844072791743134,1.2847174163193915
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p11', 'Great.Britain_p3', 'Great.Britain_p5')",25.760704599,51,27,8,24,0.9316515356855437,1.9797595133317805,1.0481079776462368
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p11', 'Great.Britain_p4', 'Great.Britain_p5')",15.766529123,23,25,7,-2,-0.1268510009018045,1.4587865103707518,1.5856375112725563
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p11', 'Great.Britain_p5', 'Great.Britain_p9')",18.600944355,32,26,7,6,0.3225642680011125,1.7203427626725998,1.3977784946714873
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p12', 'Great.Britain_p2', 'Great.Britain_p3')",20.05526535,36,31,7,5,0.24931108677652078,1.7950398247909496,1.545728738014429
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p12', 'Great.Britain_p2', 'Great.Britain_p4')",16.705968739,36,26,6,10,0.5985884539969868,2.1549184343891525,1.5563299803921655
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p12', 'Great.Britain_p2', 'Great.Britain_p5')",32.013180444,33,53,10,-20,-0.6247426754422476,1.0308254144797087,1.6555680899219563
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p12', 'Great.Britain_p2', 'Great.Britain_p9')",9.45473271,16,8,5,8,0.8461370876765907,1.6922741753531814,0.8461370876765907
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p12', 'Great.Britain_p3', 'Great.Britain_p6')",7.35854418,16,14,4,2,0.27179289151186425,2.174343132094914,1.9025502405830497
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p12', 'Great.Britain_p3', 'Great.Britain_p7')",37.770774288,55,77,12,-22,-0.58246092156468,1.4561523039117001,2.03861322547638
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p12', 'Great.Britain_p3', 'Great.Britain_p8')",30.12220183,45,50,13,-5,-0.16599052181571547,1.4939146963414394,1.6599052181571547
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p12', 'Great.Britain_p4', 'Great.Britain_p6')",14.675904059,24,27,5,-3,-0.20441670836354708,1.6353336669083767,1.8397503752719238
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p12', 'Great.Britain_p4', 'Great.Britain_p7')",4.180034329,5,4,2,1,0.23923248502105784,1.1961624251052891,0.9569299400842314
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p12', 'Great.Britain_p4', 'Great.Britain_p8')",16.35897124,30,23,8,7,0.42789976810302166,1.83385614901295,1.4059563809099282
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p12', 'Great.Britain_p5', 'Great.Britain_p6')",44.306556109,64,70,15,-6,-0.1354201392958461,1.4444814858223582,1.5799016251182043
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p12', 'Great.Britain_p5', 'Great.Britain_p8')",38.88591946,51,65,13,-14,-0.36002749052651567,1.31152871548945,1.6715562060159657
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p12', 'Great.Britain_p6', 'Great.Britain_p7')",10.108870945,14,12,3,2,0.1978460315579783,1.3849222209058483,1.1870761893478698
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p12', 'Great.Britain_p6', 'Great.Britain_p9')",30.923135115,39,51,12,-12,-0.3880589712321606,1.2611916565045218,1.6492506277366825
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p12', 'Great.Britain_p7', 'Great.Britain_p8')",31.596359909,65,54,8,11,0.3481413691855918,2.057198999733042,1.7090576305474505
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p12', 'Great.Britain_p7', 'Great.Britain_p9')",12.996469358999999,12,25,5,-13,-1.000271661549185,0.9233276875838631,1.923599349133048
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p12', 'Great.Britain_p8', 'Great.Britain_p9')",21.73031974,20,46,6,-26,-1.1964849257206558,0.9203730197851199,2.116857945505776
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p3', 'Great.Britain_p4', 'Great.Britain_p5')",34.459110468,54,36,13,18,0.5223582314092369,1.5670746942277105,1.0447164628184737
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p3', 'Great.Britain_p5', 'Great.Britain_p9')",23.993910117,36,36,9,0,0.0,1.5003807142918957,1.5003807142918957
Great.Britain,"('Great.Britain_p1', 'Great.Britain_p4', 'Great.Britain_p5', 'Great.Britain_p9')",19.517047066,21,25,7,-4,-0.20494903693542182,1.0759824439109646,1.2809314808463863
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p2', 'Great.Britain_p5')",34.215744941,69,37,12,32,0.9352419494352462,2.0166154534697496,1.0813735040345034
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p3', 'Great.Britain_p4')",31.860590506,41,49,11,-8,-0.2510939023083529,1.2868562493303086,1.5379501516386616
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p3', 'Great.Britain_p6')",11.002794262,20,11,5,9,0.8179740332947071,1.817720073988238,0.9997460406935309
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p3', 'Great.Britain_p7')",23.900308261,36,30,8,6,0.2510427871673383,1.5062567230040298,1.2552139358366914
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p3', 'Great.Britain_p8')",29.183968059999998,61,40,9,21,0.7195731559473205,2.090188691085074,1.3706155351377534
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p3', 'Great.Britain_p9')",30.593778501,56,44,11,12,0.3922366111007754,1.8304375184702852,1.43820090736951
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p4', 'Great.Britain_p6')",13.826683653,28,22,6,6,0.4339435363228383,2.0250698361732455,1.591126299850407
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p4', 'Great.Britain_p7')",29.102931403,78,29,10,49,1.6836791909886082,2.6801423856553357,0.9964631946667273
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p4', 'Great.Britain_p8')",25.60861883,32,32,11,0,0.0,1.249579300329646,1.249579300329646
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p4', 'Great.Britain_p9')",31.230044947,47,48,8,-1,-0.03202044703096277,1.5049610104552502,1.536981457486213
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p5', 'Great.Britain_p6')",29.667519406,43,41,10,2,0.06741379259350942,1.4493965407604528,1.3819827481669433
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p5', 'Great.Britain_p7')",22.998004302,41,40,9,1,0.04348203378295029,1.7827633851009619,1.7392813513180116
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p5', 'Great.Britain_p8')",21.67413659,33,28,8,5,0.230689696876179,1.5225519993827814,1.2918623025066025
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p6', 'Great.Britain_p9')",32.084512163,48,49,8,-1,-0.03116768598255966,1.4960489271628636,1.5272166131454235
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p7', 'Great.Britain_p9')",16.692125854,25,32,6,-7,-0.4193594070178043,1.4977121679207295,1.9170715749385339
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p11', 'Great.Britain_p8', 'Great.Britain_p9')",4.557208488000001,9,5,2,4,0.8777303058512164,1.974893188165237,1.0971628823140205
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p12', 'Great.Britain_p2', 'Great.Britain_p6')",25.04296919,34,36,8,-2,-0.07986273451946055,1.3576664868308292,1.43752922135029
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p12', 'Great.Britain_p2', 'Great.Britain_p7')",12.174509426,26,16,6,10,0.8213883327934268,2.1356096652629097,1.314221332469483
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p12', 'Great.Britain_p2', 'Great.Britain_p8')",35.263888111,59,49,12,10,0.28357621736216493,1.6730996824367732,1.3895234650746082
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p12', 'Great.Britain_p6', 'Great.Britain_p8')",11.274031033,29,22,4,7,0.6208959315004929,2.5722831447877565,1.9513872132872636
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p2', 'Great.Britain_p3', 'Great.Britain_p5')",24.59838128,47,32,9,15,0.6097962231439971,1.9106948325178572,1.3008986093738604
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p2', 'Great.Britain_p4', 'Great.Britain_p5')",17.584994303,38,29,7,9,0.511799995207539,2.1609333130984982,1.649133317890959
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p2', 'Great.Britain_p5', 'Great.Britain_p9')",23.02957828,44,29,8,15,0.6513362866495357,1.910586440838638,1.2592501541891024
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p3', 'Great.Britain_p4', 'Great.Britain_p6')",29.979512356,46,43,14,3,0.10006833881671161,1.5343811951895778,1.4343128563728662
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p3', 'Great.Britain_p4', 'Great.Britain_p7')",36.614713675000004,71,57,13,14,0.38235994754095254,1.9391111625291166,1.556751214988164
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p3', 'Great.Britain_p4', 'Great.Britain_p8')",22.033020919000002,38,26,8,12,0.5446370719710022,1.7246840612415069,1.1800469892705046
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p3', 'Great.Britain_p4', 'Great.Britain_p9')",26.475034438,43,24,8,19,0.7176572345729992,1.624171636138893,0.9065144015658938
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p3', 'Great.Britain_p5', 'Great.Britain_p6')",25.268812951999998,36,49,9,-13,-0.5144681716824004,1.4246810908128014,1.9391492624952018
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p3', 'Great.Britain_p5', 'Great.Britain_p7')",28.008703055,48,42,9,6,0.21421912996892242,1.7137530397513794,1.499533909782457
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p3', 'Great.Britain_p5', 'Great.Britain_p8')",12.123414583,18,16,5,2,0.1649700244355654,1.4847302199200887,1.3197601954845233
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p3', 'Great.Britain_p6', 'Great.Britain_p9')",27.863890504,42,22,8,20,0.7177748562114433,1.5073271980440308,0.7895523418325876
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p3', 'Great.Britain_p7', 'Great.Britain_p9')",13.367409284,19,18,7,1,0.07480881139750399,1.421367416552576,1.346558605155072
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p3', 'Great.Britain_p8', 'Great.Britain_p9')",37.832707175,52,53,15,-1,-0.026432155525492076,1.3744720873255878,1.40090424285108
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p4', 'Great.Britain_p5', 'Great.Britain_p6')",24.697623613,29,52,10,-23,-0.931263685948051,1.1742020388040642,2.1054657247521154
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p4', 'Great.Britain_p5', 'Great.Britain_p7')",25.536489021,47,46,7,1,0.03915965108506683,1.8405036009981413,1.8013439499130743
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p4', 'Great.Britain_p5', 'Great.Britain_p8')",26.790450632,43,39,10,4,0.14930693234484746,1.6050495227071102,1.455742590362263
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p4', 'Great.Britain_p6', 'Great.Britain_p9')",10.805529997,21,11,4,10,0.9254520604520422,1.9434493269492885,1.0179972664972463
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p4', 'Great.Britain_p7', 'Great.Britain_p9')",52.839460693999996,74,53,14,21,0.3974302486093425,1.4004684950995878,1.0030382464902454
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p4', 'Great.Britain_p8', 'Great.Britain_p9')",25.080557773,40,39,8,1,0.03987152156067801,1.5948608624271206,1.5549893408664426
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p5', 'Great.Britain_p6', 'Great.Britain_p7')",50.662377927,93,64,15,29,0.5724168739530235,1.8356816992286615,1.263264825275638
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p5', 'Great.Britain_p6', 'Great.Britain_p9')",7.462934773000001,6,11,3,-5,-0.6699777168211891,0.803973260185427,1.4739509770066161
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p5', 'Great.Britain_p7', 'Great.Britain_p8')",50.108187891,66,79,15,-13,-0.2594386376190417,1.3171500063735961,1.5765886439926378
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p5', 'Great.Britain_p7', 'Great.Britain_p9')",50.721051124,61,80,13,-19,-0.37459791504615825,1.2026564640955606,1.5772543791417188
Great.Britain,"('Great.Britain_p10', 'Great.Britain_p5', 'Great.Britain_p8', 'Great.Britain_p9')",25.608373366000002,44,41,9,3,0.117149182305467,1.7181880071468494,1.6010388248413825
Great.Britain,"('Great.Britain_p11', 'Great.Britain_p12', 'Great.Britain_p2', 'Great.Britain_p3')",25.78531418,54,30,8,24,0.9307623646724944,2.094215320513112,1.163452955840618
Great.Britain,"('Great.Britain_p11', 'Great.Britain_p12', 'Great.Britain_p2', 'Great.Britain_p4')",13.802837285,23,17,5,6,0.43469323560891343,1.6663240698341681,1.2316308342252547
